time,rr_interval,bpm
2025-10-16 09:22:40.132,376,159.5744680851064
2025-10-16 09:22:40.509,377,159.15119363395226
2025-10-16 09:22:40.889,380,157.89473684210526
2025-10-16 09:22:41.268,379,158.31134564643799
2025-10-16 09:22:41.644,376,159.5744680851064
2025-10-16 09:22:42.017,373,160.85790884718497
2025-10-16 09:22:42.388,371,161.72506738544473
2025-10-16 09:22:42.764,376,159.5744680851064
2025-10-16 09:22:43.137,373,160.85790884718497
2025-10-16 09:22:43.511,374,160.42780748663102
2025-10-16 09:22:43.883,372,161.29032258064515
2025-10-16 09:22:44.253,370,162.16216216216216
2025-10-16 09:22:44.626,373,160.85790884718497
2025-10-16 09:22:44.997,371,161.72506738544473
2025-10-16 09:22:45.372,375,160.0
2025-10-16 09:22:45.746,374,160.42780748663102
2025-10-16 09:22:46.126,380,157.89473684210526
2025-10-16 09:22:46.501,375,160.0
2025-10-16 09:22:46.875,374,160.42780748663102
2025-10-16 09:22:47.252,377,159.15119363395226
2025-10-16 09:22:47.630,378,158.73015873015873
2025-10-16 09:22:48.007,377,159.15119363395226
2025-10-16 09:22:48.378,371,161.72506738544473
2025-10-16 09:22:48.750,372,161.29032258064515
2025-10-16 09:22:49.125,375,160.0
2025-10-16 09:22:49.499,374,160.42780748663102
2025-10-16 09:22:49.873,374,160.42780748663102
2025-10-16 09:22:50.246,373,160.85790884718497
2025-10-16 09:22:50.616,370,162.16216216216216
2025-10-16 09:22:50.990,374,160.42780748663102
2025-10-16 09:22:51.361,371,161.72506738544473
2025-10-16 09:22:51.740,379,158.31134564643799
2025-10-16 09:22:52.113,373,160.85790884718497
2025-10-16 09:22:52.488,375,160.0
2025-10-16 09:22:52.861,373,160.85790884718497
2025-10-16 09:22:53.238,377,159.15119363395226
2025-10-16 09:22:53.615,377,159.15119363395226
2025-10-16 09:22:53.990,375,160.0
2025-10-16 09:22:54.361,371,161.72506738544473
2025-10-16 09:22:54.735,374,160.42780748663102
2025-10-16 09:22:55.109,374,160.42780748663102
2025-10-16 09:22:55.483,374,160.42780748663102
2025-10-16 09:22:55.857,374,160.42780748663102
2025-10-16 09:22:56.230,373,160.85790884718497
2025-10-16 09:22:56.600,370,162.16216216216216
2025-10-16 09:22:56.972,372,161.29032258064515
2025-10-16 09:22:57.343,371,161.72506738544473
2025-10-16 09:22:57.715,372,161.29032258064515
2025-10-16 09:22:58.090,375,160.0
2025-10-16 09:22:58.459,369,162.60162601626016
2025-10-16 09:22:58.837,378,158.73015873015873
2025-10-16 09:22:59.211,374,160.42780748663102
2025-10-16 09:22:59.582,371,161.72506738544473
2025-10-16 09:22:59.953,371,161.72506738544473
2025-10-16 09:23:00.326,373,160.85790884718497
2025-10-16 09:23:00.700,374,160.42780748663102
2025-10-16 09:23:01.074,374,160.42780748663102
2025-10-16 09:23:01.441,367,163.48773841961852
2025-10-16 09:23:01.811,370,162.16216216216216
2025-10-16 09:23:02.184,373,160.85790884718497
2025-10-16 09:23:02.555,371,161.72506738544473
2025-10-16 09:23:02.924,369,162.60162601626016
2025-10-16 09:23:03.292,368,163.04347826086956
2025-10-16 09:23:03.660,368,163.04347826086956
2025-10-16 09:23:04.024,364,164.83516483516485
2025-10-16 09:23:04.399,375,160.0
